,날짜,기업명,제목+내용,조회수,공감수,비공감수,페이지,전날_대비_상승_하락
8067,2023-02-03,마인즈랩,챠트 공부좀 해라~~좀 제발!!  장대 퍼랭이(거래량 없는??)는 뭐다? .........뭐긴!! 매수 기회지!! 이 사람들아~~ 챠트 보면 딱 모르겠니?ㅋㅋ,867,8,3,39,-1
8068,2023-02-03,마인즈랩,마인즈랩  콤텍시스템부터 자회사 관계사가 다 AI+STO 관련 챗GPT+STO 찐수혜라 더 기대됨,249,0,2,39,-1
8069,2023-02-03,마인즈랩,총 주식수가   600만개인데 며칠동안거래량이  장난이 아닌데.매물벽은 장난이 아니고신용이 이렇게 는건 어떻게 봐야?,611,1,2,39,-1
8070,2023-02-03,마인즈랩,"헉 신용6%  몇일사이 얼마나 늘어난거야ㅠㅠ대책없겠는데..,",355,1,1,40,-1
8071,2023-02-03,마인즈랩,28000매도 26500 다시 분할매수^^  꿀이네,375,3,1,40,-1
8072,2023-02-03,마인즈랩,"종목의이해~~~  작년12월19일 마이크로소프트에서 챗봇에 100억달러투자한다고했을때 3종목 솔트,코난,마인즈랩 3종목 유심히봤고 이런저런이유로 놓쳤네요 그리고 2023년에는 무조건 챗봇관련주만 보고 매매하기로 마음먹었네요~ 그때 레인보우 삼성에서590억 유증투자소식에 다박았습니다. 그당시에는 1년홀딩마음으로 매수했는데 10여일전 상한가가는날 털고, 매수한종목 씨이랩,마인즈랩매수 후 씨이랩 2월3일 거래량터지는날털고 지켜본종목 그저께상장날 오브젠 이고 일단오늘 이익실현이제 내가매수후 수익미미한종목이바로 마인즈랩입니다. 현재보유종목도 딱1종목 마인즈랩이고요 분명시세줄날이 있다고 전 믿습니다. 두고보면알겠죠 굿 나이스 땡큐 거짓말인지 각게시판 제글보면알거고 전광고쟁이 유료카페가아님니다~",460,4,4,40,-1
8073,2023-02-03,마인즈랩,가두리치네  뻐끔뻐끔,157,0,1,40,-1
8074,2023-02-03,마인즈랩,퍼렁이라니  레드비 맞는줄 알앗는데!뭐얌뭐얌~ 마랩의 퍼렁퍼렁이는 제가 다~가지고 가니 여러분 안녕히계세요~,352,1,2,40,-1
8075,2023-02-03,마인즈랩,5000주씩 4호가에 쌓아놓고 길틀막  속보이는 쥐포네..ㅎ,180,0,2,40,-1
8076,2023-02-03,마인즈랩,에이 니미럴  퉤퉤~~,133,0,2,40,-1
8077,2023-02-03,마인즈랩,총상장물량  5천만주는않되지유쓰레기 주식고적 608 만주 상장애무슨 매물이 ...,368,2,2,40,-1
8078,2023-02-03,마인즈랩,뭐 이런 종목이 있나??  고점에서 얼마나,167,0,2,40,-1
8079,2023-02-03,마인즈랩,저엇같이 물렸네...쩝  제에기이라아랄,363,1,2,40,-1
8080,2023-02-03,마인즈랩,그러게 시초가 못지켜주면 튀라고했쟎아  못알아들어?,255,1,2,40,-1
8081,2023-02-03,마인즈랩,사요나라 팔고 갑니다.  손절라인 넘었네요성투하세요,270,2,2,40,-1
8082,2023-02-03,마인즈랩,대장 아니냐  꼬리말아뿌냐,140,0,3,40,-1
8083,2023-02-03,마인즈랩,오늘도 보합으로 주차  단일가 두려워하는 세력들인데 보합으로 주차한다.,432,1,2,40,-1
8084,2023-02-03,마인즈랩,단타로 여기만한데가없긴해ㅋ  눌러줄때사고팔고 하루잘먹는다매일~~^^,276,2,2,40,-1
8085,2023-02-03,마인즈랩,코난이오르니또..  금새꺼질꺼,311,1,2,40,-1
8086,2023-02-03,마인즈랩,에휴  ㅈ같은 거 사놓고 누가 올려주길 바라나보네 솔찬히 처올랐다 사면 처물린다 퉤,279,1,2,40,-1
8087,2023-02-03,마인즈랩,올렷다 내렷다  단타모집하나?,338,2,1,40,-1
8088,2023-02-03,마인즈랩,시초가 못지키면 끝난겨  일단 튀고 장가쯤 들어가,291,2,1,40,-1
8089,2023-02-03,마인즈랩,그래도  상한가 한번은 가겠지,139,0,2,41,-1
8090,2023-02-03,마인즈랩,난 4만원 보는데  4.5도 가면 좋고,163,0,1,41,-1
8091,2023-02-03,마인즈랩,"제2의 코난테크다  진정한 Ai주는 코난,마인즈랩 둘뿐이다",348,1,3,41,-1
8092,2023-02-03,마인즈랩,잡주  쳐올리지도 못하고지랄자빠?다 누구눈치보는거야,262,2,1,41,-1
8093,2023-02-03,마인즈랩,아이고형님  불꽃슈팅갑시다,268,1,1,41,-1
8094,2023-02-03,마인즈랩,이넘은 3만원 이상 찍는다  괜히 vi걸리고 불타기하다가 처 물리지말고 아침 슈팅주고 폭포수나오면서 횡보할때 쟁여둬라AI섹터 조정중이긴 하지만 설거지 단계는 아니다눌림주고 2차 시세 준비중이고 길게는 한두달 더 봐야할 섹터임,320,2,1,41,-1
8095,2023-02-03,마인즈랩,박약사한테 당하지않기  장시작 10분후에 매도,327,1,3,41,-1
8096,2023-02-03,마인즈랩,네이버연동주를사  플로토가네이이버ai협력이여그래서급등중네이버클라우드 야들이해네이버ai=플로토오기??,305,1,2,41,-1
8097,2023-02-03,마인즈랩,메타가 뭐길래...그거..혹시..  싸이월드 같은거지? 도토리는 주냐? ,252,1,1,41,-1
8098,2023-02-03,마인즈랩,오늘은 코난하고 같이 안다니네..  둘이 싸웠나...?? 신기...,129,0,1,41,-1
8099,2023-02-03,마인즈랩,여기저기  박약사 동호회한테 ㅋㅋ,131,0,3,41,-1
8100,2023-02-03,마인즈랩,레보 주주입니다 이거 시총 깡패네요  레보만 아니였음 풀매했을듯,345,1,1,41,-1
8101,2023-02-03,마인즈랩,어제저녁 짬뽕집 갔더니....  AI로봇이 짬봉 써빙하더라....시대가 이런시대다...무슨말이 더 필요하냐,318,4,1,41,-1
8102,2023-02-03,마인즈랩,시총 1700억 대에.   아직 공모가도 안된다  존버 ,348,7,0,41,-1
8103,2023-02-03,마인즈랩,아이고 개미들아  박약사 조막손말 듣고들 들어왔는가  ㅋ ㅋ한심한놈들아 대장 코난 죽으면 여기도죽어,445,0,4,41,-1
8104,2023-02-03,마인즈랩,레드비레드비  레드비레드비~~,136,0,1,41,-1
8105,2023-02-03,마인즈랩,ㄱㄱㄱ  최소  상 3번이상간다~~찐득이  기다려라~~신규는 지금 이라도 들어오고~~몇일뒤를 보고 움직이라고~~정부지원 수혜주~인공지능 도우미~신한은행 납품 (무인 창구역활~atm기에 도우미가 등장하여 은행업무 자동처리~납품처 폭발적 증가세 예상~정부지원으로  공공기관 전부 다 인공지능형 서비스로 바뀜~호재가 너무많아~최상위 포식자  !!! 마인즈렙~이제부터 대장은 이놈임!!!!!!,149,0,2,41,-1
8106,2023-02-03,마인즈랩,ㅎㅎㅎ  29000원대넘겨보자 ,129,0,1,41,-1
8107,2023-02-03,마인즈랩,ㅡㅡ  못가네 ,112,0,1,41,-1
8108,2023-02-03,마인즈랩,레드vi  레드vi 예쁘자나~~~~,309,1,1,42,-1
8109,2023-02-03,마인즈랩,오늘 상승하면 이제 단일가 ㅋㅋ   난 익절로 털고 간다잇 ㅋㅋ,452,1,3,42,-1
8110,2023-02-03,마인즈랩,내가 말했지  일곱배 오른 코난 1프로 떨어지는거에 발목잡혀서 공모가 회복 못한다고 ㅋㅋㅋ 이게 테마 꼴등주의 비애라는거다 잘 봐둬라 코난 음봉 길어지면 여지없이 수직낙하니 코난이 안떨어지길 기도해라 광신도들아 ㅋㅋㅋㅋ,437,1,4,42,-1
8111,2023-02-03,마인즈랩,쥐  조ㅗㅅ에 물련내. 18 프캐색 ㅋㅋㅋ,118,0,1,42,-1
8112,2023-02-03,마인즈랩,29를계속 못넘어서 곰곰히 생각해보니  2*9=18이네..,373,0,1,42,-1
8113,2023-02-03,마인즈랩,29를계속 못넘어서 곰곰히 생각해보니  이구이구이구 !~,161,2,0,42,-1
8114,2023-02-03,마인즈랩,ㅜㅜ  올라가자~~~,174,0,1,42,-1
8115,2023-02-03,마인즈랩,"흐름이,,,,,  족같네.",180,0,1,42,-1
8116,2023-02-03,마인즈랩,음봉나오겠네  허허헐,163,0,1,42,-1
8117,2023-02-03,마인즈랩,갸꿀 ㅋㅋ 익절 탈출 ㅅ ㅅ  나이따,157,0,1,42,-1
8118,2023-02-03,마인즈랩,튀어라 진짜  끝물이다. 아쉽지만 안녕,335,2,3,42,-1
8119,2023-02-03,마인즈랩,대장 맞네  5만  갑니다,354,6,2,42,-1
8120,2023-02-03,마인즈랩,대장님  ㄱㄱ,331,2,2,42,-1
8121,2023-02-03,마인즈랩,31300 까지는  무조건 보장되어있네,336,1,1,42,-1
8122,2023-02-03,마인즈랩,오늘 3만원 가나요  할수있다!!,339,3,2,42,-1
8123,2023-02-03,마인즈랩,동시호가 느낌 좋아~~  시가 올려서 vi 가격 올려주면 오늘 vi 안찍고도 3만은 보여주겠다는 주포 형님의 의도~  감사합니다 형님~~ㅋ,294,1,1,42,-1
8124,2023-02-03,마인즈랩,테마주에서  대장은안바뀜고로 코난매수 고고,327,1,1,42,-1
8125,2023-02-03,마인즈랩,어짜피 코난죽으면 얘도죽는다  그러니 대장을잡아,319,2,2,42,-1
8126,2023-02-03,마인즈랩,주포형님아~~~  오늘부터 32층 올라가서 형님의 위상을 보여주세요~~ 저희들은 형님만 굳게 믿겠습니다~ㅋㅋ,380,2,3,42,-1
8127,2023-02-03,마인즈랩,"뉴욕증시 메타 AI 폭등  MS, AI가 회의 핵심내용 요약해주는 팀즈 프리미엄 공개 https://n.news.naver.com/article/001/0013735137 뉴욕증시 MS 회의 내용으로 메타 AI 섹터 개폭등 오늘 메타버스 AI 날아가는날 다들 ㅊㅋㅊㅋ",534,5,1,42,-1
8128,2023-02-03,마인즈랩,"단일가조건 40일거래회전율을 계산  해봐라,   오늘은  얼추 1200만주   터져야      단일가 들어가는데그게  가능하냐?단일가는  나가리다.... 오늘 상치고   경고예고는   먹을수도  있을끼다.",720,3,2,43,-1
8129,2023-02-03,마인즈랩,"단일가조건 40일거래회전율을 계산  대략 오늘기준으로  이틀 거래량합이 1400만주 넘어야한다  , 그숫자는  매일 늘어나는기고,,,  오늘 800만주로  상치면   낼은  600만주로  상치면 되고,  그럼  단일가는   마냥 나가리다,  ",239,1,2,43,-1
8130,2023-02-03,마인즈랩,"투경예고 조건 계산...  1조건. 15일 전 종가 대비 100% 상승 시 - 1/11 종가 18,300원 + 100% = 36,600원 2조건. 5일 전 종가 대비 60% 상승 시 - 1/27 종가 20,050원 + 60% = 32,080원  위 두 조건 중 하나라도 해당 시 투경예고 뜨게 되고,  호가 50원 단위라 2조건인 32,050원 초과 시 투경예고에 해당됨.",239,0,0,43,-1
8131,2023-02-03,마인즈랩,차라리 단일가 들어가야 살거야  이상하게 그전에 살 생각이 안드네단일가 2일차 3일차쯤 상황봐서 사줄수있을듯,668,2,3,43,-1
8132,2023-02-03,마인즈랩,홀딩중인데  불안불안하네~however 홀딩~,232,0,3,43,-1
8133,2023-02-02,마인즈랩,"조정할때..  사라. 용기가 필요하지만, 섹터가 아직 활발하면, 다 거기서 거기로 돈다. 일사분기는  로봇 , 에이아이, 메타버스 섹터라자나. 다른거 올렸다 다시 그 섹터로..",377,3,2,43,0
8134,2023-02-02,마인즈랩,낼은 얼추 1200만주  터져야  단일가  네   그게  가능할까?단일가는  나가리라 보면  된다,775,3,4,43,0
8135,2023-02-02,마인즈랩,"아직 세력은 있다.  7000주 넘게씩 몇 번 거래되더라.. 보합에 맞춘 이유도 있고, 세력은 아직 있는 듯. 전고점 이상 가면 더 좋고 3만은 찍어보자.",984,12,9,43,0
8136,2023-02-02,마인즈랩,아깝다~ 상승 마감이 아니라니..ㅋ  보합도 어디냐?  양봉 만든 것도 잘한거지~ 안그래?,418,2,2,43,0
8137,2023-02-02,마인즈랩,와따 보합 주차 지리고 내일 폭등각  시외 상 가즈아~!!!,472,2,3,43,0
8138,2023-02-02,마인즈랩,걍 코난을사  가는게계속가는거야짝퉁을사지마,377,2,2,43,0
8139,2023-02-02,마인즈랩,얘들아 열흘간은 오를일없어  그냥 처다도보지말어ㅋ 9거래일뒤에올께,377,1,2,43,0
8140,2023-02-02,마인즈랩,"목표가   38,000",397,0,2,43,0
8141,2023-02-02,마인즈랩,보합 마무리 주차해라 괜히 단일가 걸치지말고  ㅎㅎ,612,1,3,43,0
8142,2023-02-02,마인즈랩,손병희 마인즈랩 전무는 자사의 초거대 AI를 쓰겠다고 신청한ㅈ기업이 60개업체로 늘어났다고 말했다.  마인즈랩의 차별화된 기술력을 신뢰하는 파트너들이 계속  늘어나고 있다고 말했다.,467,3,0,43,0
8143,2023-02-02,마인즈랩,AI 챗봇은 마인즈랩이 국내 1위 기업이다  수많은 최신 딥러닝 AI 엔진 기술을 서비스했다.,630,7,0,43,0
8144,2023-02-02,마인즈랩,주식은  그 주식의 숨결을 느끼고 하나가 되어야한다 그래야 그주식에서 돈번다..,229,0,2,43,0
8145,2023-02-02,마인즈랩,3시부터 뜹니다.  3시부터 강력한 상방... 숏의 패배,380,0,1,44,0
8146,2023-02-02,마인즈랩,내일   20프로 이상 슈팅이다,158,0,2,44,0
8147,2023-02-02,마인즈랩,코난이오르니따라갈뿐  마인자체로는오르기어려움무자건대장을사나머진따까리여아님 비슷한거중 플리토사던지플토가기술력은더 앞서지,177,0,0,44,0
8148,2023-02-02,마인즈랩,단일가 싫어요  50원만 내려줘요,152,0,0,44,0
8149,2023-02-02,마인즈랩,쩌리들 내보냈으니  출~~바알,139,0,0,44,0
8150,2023-02-02,마인즈랩,눌러도 눌러도 올라오네.  대주주물량 이고 지랄이고간다 이거지? !,222,0,1,44,0
8151,2023-02-02,마인즈랩,어이가없노  솔트룩스 호재떳는데 니들은 왜오르냐? 개미들 낚아 죽이려고 환장했구나 양심도없는것들 ㅉㅉ 나락으로 떨어져라 쓰레기같은주식아,187,0,2,44,0
8152,2023-02-02,마인즈랩,상쳐도  단일가 못간다니께  거래량조건 미충족낼도  마찬가지여    단일가  못가,380,3,0,44,0
8153,2023-02-02,마인즈랩,설마 오늘도 털린 흑우들은 없재???  맨날 당하고...설마 또 당하진 않겠지????,147,0,0,44,0
8154,2023-02-02,마인즈랩,장중에 개미물량 뺏고....종가에 올려버리네...  뻔한수법....절대 안내놓을꺼양~~~,331,1,0,44,0
8155,2023-02-02,마인즈랩,다들던져라 이번주는 끝이다  나가리 다음주나기대해라 ㅎㅎ,153,0,0,44,0
8156,2023-02-02,마인즈랩,거래정지   내일부터 언제,196,0,2,44,0
8157,2023-02-02,마인즈랩,코난은 투위달생각이없고 이눔은 단일가갈생각이 읍다.  투경예고도 안나오게 만드는 주포의  핸들링.  크  종가 보합? 28000?,475,5,0,44,0
8158,2023-02-02,마인즈랩,OOO하네   십헐  오늘 날센네  탈출하자  ,331,1,0,44,0
8159,2023-02-02,마인즈랩,미장 불장이면 국장은 별 볼 일 없더라~  항상 그래~ 그치??,330,1,1,44,0
8160,2023-02-02,마인즈랩,고점이긴해  그치??,478,3,2,44,0
8161,2023-02-02,마인즈랩,무작정  오르길 바라는 분들은단타겠지요주식은기다리는걸 잘해야...오늘 급등보다 약보합이 좋아보입니다,421,6,3,44,0
8162,2023-02-02,마인즈랩,아고 ㅠ 벽세워났네  에라이,306,1,0,44,0
8163,2023-02-02,마인즈랩,십헐   왜또이지랄 ,136,0,0,45,0
8164,2023-02-02,마인즈랩,조시 무서우면시집을  가지마라   단기과열이 그렇게무섭냐 에스비비테크는  단기과열에도 고고씽이다,304,1,0,45,0
8165,2023-02-02,마인즈랩,장대음봉!  나온다경고했다!,121,0,2,45,0
8166,2023-02-02,마인즈랩,"상쳐도,,오늘  단일가 나가리 ,  거래량조건  보면   오늘 700만주이상,    아니 얼추  800만주  터져야 하는디  가능하겠어????종가 3만원",170,0,0,45,0
8167,2023-02-02,마인즈랩,40일 평균 일일 거래회전율 18.9%  12/5~ 2/1일까지 40일일 평균 거래회전율은 18.9% 나오는데..18.9%의 600% 는 거의 110%..결국 오늘 거래량이 600만주 이상 나오면 내일부터 과열종목 지정이라는 뜻.. 맞나요..? ,322,1,1,45,0
8168,2023-02-02,마인즈랩,내가 말했지? 오늘 상승 마감한다고~  못 믿겠으면 아침에 내가 쓴 글 읽고 와라~  https://finance.naver.com/item/board_read.naver?code=377480&nid=239679260,211,0,4,45,0
8169,2023-02-02,마인즈랩,와  힘좋으네 ㅋ,153,0,0,45,0
8170,2023-02-02,마인즈랩,대장이다   역시 달라,153,0,0,45,0
8171,2023-02-02,마인즈랩,코난이 이제 동생이냐  ㅋㅋㅋㅋㅋㅋ,141,0,0,45,0
8172,2023-02-02,마인즈랩,장대음봉!  곧나오겠다!,336,1,1,45,0
8173,2023-02-02,마인즈랩,"어제는  큰일 난것처럼 난리드만,,, 풉,,, 오늘 종가는  27,000원 전후에서 마무리 하는게  모양새가 좋아보입니다",145,0,0,45,0
8174,2023-02-02,마인즈랩,형님들 오늘은 올립시다.  뭐 딱히 나쁠거없잖아,124,0,0,45,0
8175,2023-02-02,마인즈랩,ktcs  급등 중   참고    수고,374,0,1,45,0
8176,2023-02-02,마인즈랩,플리토랑비슷  하구나마인즈랩은,178,0,0,45,0
8177,2023-02-02,마인즈랩,진국이면 단일가에도 간다  진국은 단일가 그런것 무시한다.언젠가는 한번 가야할길 오늘 10%이상 상승하고 단일가 가자,338,2,0,45,0
8178,2023-02-02,마인즈랩,OOO들 좀 더 내보내고  갈께요,122,0,0,45,0
8179,2023-02-02,마인즈랩,거래량 없는 하락은 뭐다?  가자 말아 올린다,369,3,0,46,0
8180,2023-02-02,마인즈랩,이제그만~~~  올라가자~~^^,150,0,0,46,0
8181,2023-02-02,마인즈랩,종가 보합은  기적이겄지? 그치?,410,1,0,46,0
8182,2023-02-02,마인즈랩,플리토로와라  .,148,0,0,46,0
8183,2023-02-02,마인즈랩,타는것마다 왜 이모양이냐 ㅠㅜ  진짜 똥손중에 똥손이다 ㅠㅜ,358,1,0,46,0
8184,2023-02-02,마인즈랩,아이템은좋은데  메인사업없이 없이 적자임홈피에있는수많은 사업중하나라도 대기업간 거래하는캐시카우가없는더주가는거의3배폭등함조정불가피하지,150,0,0,46,0
8185,2023-02-02,마인즈랩,기모띠 동생이다  털 사람 털고 나가라 혼자있고 싶다 이상,327,1,0,46,0
8186,2023-02-02,마인즈랩,내지난글 참고. 조정시작  .,367,1,0,46,0
8187,2023-02-02,마인즈랩,국내최초로 코난과 연동된 종목임.  국내최초  이 커플링을 깨지않는이상   더이상의 폭등은 없다.,371,1,1,46,0
8188,2023-02-02,마인즈랩,이넘은 나스닥보다는 코난과  찌라시의 영향을 많이 받음. 그렇타고,406,1,0,46,0
8189,2023-02-02,마인즈랩,단기과열이면  거의상승하던데,679,1,1,46,0
8190,2023-02-02,마인즈랩,연초주도주가 그해주도주  텐베거에 올라탔으면... 가을이 올때까지... 기다려야. 즐겨요. 상승을,511,2,1,46,0
8191,2023-02-02,마인즈랩,ChatGPT Plus 월 20달러 서비스 발표  https://www.theverge.com/2023/2/1/23581561/chatgpt-plus-paid-option-20-openai-waitlist 자 이제 본격 시작입니다.다음은 ChatGPT4 나올때입니다. 월 40달러로 한다더니 20달러로 낮췄네요.일단 미국부터 적용.. 새로운 역사 시작!!,831,9,1,46,0
8192,2023-02-02,마인즈랩,"어제의 고점이 오늘의 저점이 된다~  아이윈을 봐라~  1/31일날 단기과열예고 먹고 그날 시외 하락 마감  2/1일날 시가 1%대 갭상승 출발, 전일 대비 12% 고점 찍고 5% 상승 마감, 시간외 종가 유지 마감...   마인즈랩도 오늘 종가는 상승 마감한다~",768,8,2,46,0
8193,2023-02-02,마인즈랩,국내 챗봇 1위 10년 연속 흑자기업  K-OTC 상장 거래가능와이즈넛 클라우드 챗봇 현명한엔써니진짜 찐은 와이즈넛이지실제 숫자가 나오는데 아직 시총 1500억여기 시총과 비교해바,673,0,0,46,0
